Site_ID,Normalized Date,Chlorophyll,Salinity,Temperature
1,4.0,0.0,28.78353641,0.0
1,5.0,0.0,28.81969791,0.0
1,6.0,0.0,35.10550845,0.0
1,7.0,0.0,33.39019597,0.0
1,8.0,0.0,34.42472907,0.0
1,9.0,0.0,24.20203268,0.0
1,10.0,0.0,23.99764164,0.0
1,11.0,0.0,25.28216071,0.0
1,12.0,0.0,22.56847661,0.0
3,7.7535553575e-06,0.9248875506955692,0.0,0.0
3,0.0011337952044025,0.0,0.0,1.5158782645516142
3,0.0012480345911949,0.0,0.0,1.6109924783273846
3,0.001345030393937,1.009171009368886,0.0,0.0
3,0.0034022630278526,0.0,0.0,1.2963798535732505
3,0.0038374606918239,0.0,0.0,1.266668791432943
3,0.004465343017289,0.9713196825545842,0.0,0.0
3,0.0047731356693621,0.0,0.0,1.3874185000364252
3,0.0063008210310255,0.9267994192186976,0.0,0.0
3,0.0102348663522012,0.0,0.0,1.4207993370729228
3,0.0112097091194968,0.0,0.0,1.5194033656297814
3,0.0134335691823899,0.0,0.0,1.604570372259052
3,0.0145604720928396,1.0227360989992236,0.0,0.0
3,0.015580182100471,0.9760968861416875,0.0,0.0
3,0.017926985062893,0.0,0.0,1.680647628760837
3,0.0182314281203126,0.911592235837322,0.0,0.0
3,0.0191491671271808,0.8694729761734576,0.0,0.0
3,0.0200669061340491,0.8273537165095939,0.0,0.0
3,0.0209846451409173,0.7834560274729614,0.0,0.0
3,0.0219023841477855,0.7413367678090972,0.0,0.0
3,0.0223612536512197,0.6999734026380526,0.0,0.0
3,0.0232789926580879,0.657261333183266,0.0,0.0
3,0.023737862161522,0.6150087533258368,0.0,0.0
3,0.0250098270440251,0.0,0.0,1.5909851478837334
3,0.0255733401752585,0.5283989948344177,0.0,0.0
3,0.0272946147798742,0.0,0.0,1.5319511728709847
3,0.0280643460510437,0.565580535169822,0.0,0.0
3,0.0301669193620845,0.0,0.0,1.4596142638595475
3,0.0365480051100629,0.0,0.0,1.400915508669047
3,0.0370450777611115,0.6003497329728873,0.0,0.0
3,0.0407160337885845,0.6433575872292123,0.0,0.0
3,0.0419172562893081,0.0,0.0,1.488478454869965
3,0.044659001572327,0.0,0.0,1.5571455889852122
3,0.0453047288229257,0.6854464622908214,0.0,0.0
3,0.0466813373332281,0.7274913106838583,0.0,0.0
3,0.0474007468553459,0.0,0.0,1.6268007394186643
3,0.0480579458435304,0.7698325639723564,0.0,0.0
3,0.0489756848503987,0.8133743190968659,0.0,0.0
3,0.0498934238572669,0.854248430162222,0.0,0.0
3,0.0501424921383647,0.0,0.0,1.696455889852117
3,0.0512700323675692,0.8957004687643351,0.0,0.0
3,0.0539287118149146,0.0,0.0,1.7670284840096169
3,0.0540232493881739,1.0657475852342435,0.0,0.0
3,0.0553343051122715,0.9950760122752308,0.0,0.0
3,0.0553998578984764,1.0410272309245774,0.0,0.0
3,0.0556547854003842,0.9467375058408845,0.0,0.0
3,0.0581849449685535,0.0,0.0,1.8083981387047432
3,0.0609062919396858,0.927696075032165,0.0,0.0
3,0.0613651614431199,0.8864809123088508,0.0,0.0
3,0.0622829004499881,0.8443616526449875,0.0,0.0
3,0.0636595089602905,0.8017829033837658,0.0,0.0
3,0.0650361174705929,0.7595005590180057,0.0,0.0
3,0.0652220911949685,0.0,0.0,1.745115693523713
3,0.066592963836478,0.0,0.0,1.675905150433453
3,0.0673304649877635,0.7167438428007231,0.0,0.0
3,0.0686035770440251,0.0,0.0,1.5923189699133102
3,0.0697002751572326,0.0,0.0,1.5211817950025504
3,0.0700836820083682,0.6757506737020433,0.0,0.0
3,0.0717108883647799,0.0,0.0,1.4518230494645594
3,0.0719191600221046,0.6330088397389257,0.0,0.0
3,0.0737546380358412,0.589377791089424,0.0,0.0
3,0.0737737252920035,0.0,0.0,1.351214759233628
3,0.0757321147798742,0.0,0.0,1.273584905660378
3,0.077429385669362,0.0,0.0,1.1924264223792531
3,0.0778844635667482,0.5467393887927554,0.0,0.0
3,0.0793877751572327,0.0,0.0,1.122418408975013
3,0.0820152810534591,0.0,0.0,1.0359669811320762
3,0.0848712657232704,0.0,0.0,0.903473992860786
3,0.0861441146285624,0.5187280100025817,0.0,0.0
3,0.086633816262354,0.0,0.0,0.9728750819552712
3,0.0888973316491671,0.541758298323586,0.0,0.0
3,0.0907328096629036,0.5826026448806112,0.0,0.0
3,0.0921825864779874,0.0,0.0,1.087343829678736
3,0.0945587657232704,0.0,0.0,1.1560109637939833
3,0.0948626351938107,0.6642764557404961,0.0,0.0
3,0.0956656568248204,0.6293487353551153,0.0,0.0
3,0.1017371533733562,0.0,0.0,1.2196032868202686
3,0.1022045472487566,0.5786737297809377,0.0,0.0
3,0.1047489190251572,0.0,0.0,1.2560476160122394
3,0.1054166337727954,0.5352944392644008,0.0,0.0
3,0.1078714622641509,0.0,0.0,1.1431667516573183
3,0.1093184944968553,0.0,0.0,1.0507872259051512
3,0.1113748034591195,0.0,0.0,0.9727339367669564
3,0.1129115023288861,0.4811056714723722,0.0,0.0
3,0.1133854166666666,0.0,0.0,0.8696838347781748
3,0.1145735062893082,0.0,0.0,0.8055121749107603
3,0.1176416498203054,0.0,0.0,0.7164848473810741
3,0.1200569968553459,0.0,0.0,0.6402664456909748
3,0.1204063708849767,0.457150203017417,0.0,0.0
3,0.1250835298742138,0.0,0.0,0.519728454869965
3,0.125671046720575,0.0,0.0,0.5837377977708171
3,0.1274423699376332,0.4592932476172389,0.0,0.0
3,0.1340398977987421,0.0,0.0,0.6657572667006635
3,0.1345220708477597,0.5166508725283494,0.0,0.0
3,0.1346796383647799,0.0,0.0,0.7440081591024992
3,0.1375127751572327,0.0,0.0,0.5596443141254466
3,0.1381829795597484,0.0,0.0,0.4614354920958701
3,0.139249213836478,0.0,0.0,0.3890632967873539
3,0.1406200864779874,0.0,0.0,0.3082929627740953
3,0.1435141509433962,0.0,0.0,0.2336977307496184
3,0.1445803852201258,0.0,0.0,0.0632649158592562
3,0.1448240959119497,0.0,0.0,-0.0171596124426307
3,0.14527274514008,0.0,0.0,0.1506594501877529
3,0.1476326280887345,0.5242031913100438,0.0,0.0
3,0.1497592374213836,0.0,0.0,0.2312276899541054
3,0.1514565083108715,0.0,0.0,0.3099867050338756
3,0.1535979316333781,0.4814163385280756,0.0,0.0
3,0.1547857704402516,0.0,0.0,0.4705746430392663
3,0.1558824685534591,0.0,0.0,0.4218160377358497
3,0.1600221046814557,0.4385256820233039,0.0,0.0
3,0.163467963836478,0.0,0.0,0.374687659357471
3,0.1655285387226652,0.3965540047132472,0.0,0.0
3,0.1666666666666667,0.0,0.0,0.2900146608873033
3,0.1697348101976639,0.0,0.0,0.1977762803234504
3,0.1726071147798742,0.0,0.0,0.1037735849056611
3,0.1738256682389937,0.0,0.0,0.0464686384497712
3,0.1751965408805031,0.0,0.0,-0.0251625446200911
3,0.1766283411949686,0.0,0.0,-0.1072667006629264
3,0.1771532328096629,0.4238908453333727,0.0,0.0
3,0.1783517239442947,0.0,0.0,-0.2129562176731982
3,0.1794614779874214,0.0,0.0,-0.2941499872514019
3,0.1813806996855346,0.0,0.0,-0.3639533401325847
3,0.1822032232704402,0.0,0.0,-0.449021545130035
3,0.1860112028301887,0.0,0.0,-0.5305328913819474
3,0.1880131443909371,0.4024938844070247,0.0,0.0
3,0.1941755110062893,0.0,0.0,-0.5601733809280973
3,0.1968258647798742,0.0,0.0,-0.6624330698623146
3,0.1981082734664877,0.3959419720106938,0.0,0.0
3,0.1987450864779874,0.0,0.0,-0.7510581336053033
3,0.2004815251572327,0.0,0.0,-0.8491681540030589
3,0.2050511006289308,0.0,0.0,-1.0196009688934211
3,0.2055783593372037,0.0,0.0,-0.939115639587337
3,0.2068923468179409,0.3987058192128452,0.0,0.0
3,0.2117749045372866,0.0,0.0,-0.8366768048371815
3,0.2132509670798137,0.4519159902086502,0.0,0.0
3,0.2173889544025157,0.0,0.0,-0.7636149228130358
3,0.2235427545139789,0.4855629065949189,0.0,0.0
3,0.2251572327044025,0.0,0.0,-0.7977913054563994
3,0.2293113997000079,0.4820730179931254,0.0,0.0
3,0.2297268081761006,0.0,0.0,-0.8751035823559401
3,0.2316057472171785,0.4379824797462652,0.0,0.0
3,0.233839426100629,0.0,0.0,-0.9514278429372762
3,0.2352767032446515,0.3969595461392554,0.0,0.0
3,0.2384090015723271,0.0,0.0,-1.0261218765935745
3,0.2444540933133339,0.3530903814231063,0.0,0.0
3,0.2448064072327044,0.0,0.0,-1.132234829168791
3,0.2450556568038879,0.0,0.0,-1.078881947985721
3,0.2522192741090147,0.0,0.0,-0.9939125446200912
3,0.2536409198113207,0.0,0.0,-0.9156122514023456
3,0.2544025157232704,0.0,0.0,-0.8387939826619064
3,0.2545492223888845,0.3434262176244296,0.0,0.0
3,0.2582866548742139,0.0,0.0,-1.1344578658847515
3,0.2585151336477987,0.0,0.0,-1.052205507394186
3,0.2599773977987422,0.0,0.0,-1.2032534421213663
3,0.2607999213836478,0.0,0.0,-1.2728789520652724
3,0.2621707940251573,0.0,0.0,-1.3624426313105555
3,0.2653694968553459,0.0,0.0,-1.513856132075471
3,0.2660209599747375,0.324380652856219,0.0,0.0
3,0.2662418703544883,0.0,0.0,-1.469866950999026
3,0.2750798447327044,0.0,0.0,-1.4645788182049966
3,0.2765749585537223,0.3093663186850701,0.0,0.0
3,0.27999213836478,0.0,0.0,-1.555352817440081
3,0.2839219732704403,0.0,0.0,-1.6242669556348792
3,0.2852934791189705,0.2656602386708173,0.0,0.0
3,0.2886743317610063,0.0,0.0,-1.689476032636409
3,0.2958474776979553,0.2544991681406681,0.0,0.0
3,0.2959856525157234,0.0,0.0,-1.7563018636131833
3,0.3041071287597696,0.297358199855338,0.0,0.0
3,0.3060387185534592,0.0,0.0,-1.731511635992768
3,0.3143989161939347,0.3433906065162477,0.0,0.0
3,0.316091784591195,0.0,0.0,-1.698368179500254
3,0.3256739954211732,0.3217345880656057,0.0,0.0
3,0.3261448506289309,0.0,0.0,-1.7479486347410873
3,0.3361979166666667,0.0,0.0,-1.6768114598303274
3,0.3385223415173286,0.3366123775547871,0.0,0.0
3,0.3462509827044026,0.0,0.0,-1.6757336238468303
3,0.3495352095997474,0.3579520418025983,0.0,0.0
3,0.3552987421383649,0.0,0.0,-1.6808802906680258
3,0.3619703223270442,0.0,0.0,-1.6064826619071892
3,0.3631993237020079,0.3927613035787818,0.0,0.0
3,0.3648034591194968,0.0,0.0,-1.5368275114737378
3,0.3660545117233757,0.5825654392451978,0.0,0.0
3,0.3665133812268099,0.4491683540333575,0.0,0.0
3,0.3674015891734052,0.0,0.0,-1.4531989873970996
3,0.3674311202336781,0.4918208944714828,0.0,0.0
3,0.3683488592405463,0.5349180422527997,0.0,0.0
3,0.3689388343163902,0.6353166521527225,0.0,0.0
3,0.3700127751572327,0.0,0.0,-1.4108554309026005
3,0.3715609457645852,0.6606377445970479,0.0,0.0
3,0.371840605345912,0.0,0.0,-1.336773454108359
3,0.3720198152680193,0.8522486272587422,0.0,0.0
3,0.3723257282703088,0.7483487898967094,0.0,0.0
3,0.3727408959162729,0.9362560287226742,0.0,0.0
3,0.3733964237783216,0.8523464088226367,0.0,0.0
3,0.3738552932817557,1.0415918264419783,0.0,0.0
3,0.3747730322886241,1.083799759536911,0.0,0.0
3,0.3756907712954923,1.1469042377618794,0.0,0.0
3,0.3761496407989264,1.2525082999238284,0.0,0.0
3,0.3766085103023605,1.4363138536717026,0.0,0.0
3,0.3770673798057947,1.3356695094083586,0.0,0.0
3,0.3775262493092288,1.4413970736100827,0.0,0.0
3,0.378443988316097,1.5897920605040976,0.0,0.0
3,0.3793617273229653,1.7163271863578269,0.0,0.0
3,0.3798205968263994,1.8009359017579194,0.0,0.0
3,0.3807383358332676,1.8661152142511188,0.0,0.0
3,0.3811972053367017,1.971694576005112,0.0,0.0
3,0.3816560748401358,1.9716055925270812,0.0,0.0
3,0.38211494434357,2.0986002079781687,0.0,0.0
3,0.3824267885220126,0.0,0.0,-1.2500557751147363
3,0.3830326833504382,2.2257281436228205,0.0,0.0
3,0.3845928396621142,2.3162885205012387,0.0,0.0
3,0.3853270308676088,2.563703515625833,0.0,0.0
3,0.3855493317610063,0.0,0.0,-1.2448686894441607
3,0.3865889220020527,2.688417292748799,0.0,0.0
3,0.3867036393779111,2.6386493074150965,0.0,0.0
3,0.3871625088813453,2.5958250895449915,0.0,0.0
3,0.387818036743394,2.4715678344270358,0.0,0.0
3,0.3880802478882135,2.4204326936598783,0.0,0.0
3,0.388342459033033,2.427090091817336,0.0,0.0
3,0.3890744328391735,0.0,0.0,-1.3346370292124998
3,0.3919467374213837,0.0,0.0,-1.408484191738908
3,0.3931278124259889,2.291647228166826,0.0,0.0
3,0.393586681929423,2.3387607242910398,0.0,0.0
3,0.3940455514328571,2.2329292943571186,0.0,0.0
3,0.3945044209362912,2.1697801693696537,0.0,0.0
3,0.3954221599431595,2.127068099914867,0.0,0.0
3,0.3958810294465936,2.0632520639126137,0.0,0.0
3,0.3967987684534618,1.9574798529483932,0.0,0.0
3,0.3974302279874214,0.0,0.0,-1.4663639840526628
3,0.3977165074603301,1.850892528521653,0.0,0.0
3,0.3981753769637642,1.7459997140900274,0.0,0.0
3,0.3990931159706324,1.5966806839009215,0.0,0.0
3,0.3995519854740665,1.4902564441760775,0.0,0.0
3,0.4000108549775007,1.405944009652662,0.0,0.0
3,0.4004697244809348,1.378333831631031,0.0,0.0
3,0.401387463487803,1.2798976418294823,0.0,0.0
3,0.4018463329912371,1.1746590216864847,0.0,0.0
3,0.4024567610062893,0.0,0.0,-1.255983873023967
3,0.4027640719981054,1.0680716972597448,0.0,0.0
3,0.4032229415015395,0.9422922178612652,0.0,0.0
3,0.4041406805084077,0.7739933941994414,0.0,0.0
3,0.4051071147798742,0.0,0.0,-1.4607173210946796
3,0.4055172890187101,0.6286397760666529,0.0,0.0
3,0.4059761585221442,0.5410337185739065,0.0,0.0
3,0.4063082603324349,0.0,0.0,-1.37189935892766
3,0.4064350280255783,0.478106897258038,0.0,0.0
3,0.4105648535564855,0.4352906520240931,0.0,0.0
3,0.4148961609014675,0.0,0.0,-1.3775922148563655
3,0.4160712875976949,0.3924297600276523,0.0,0.0
3,0.4195469732704404,0.0,0.0,-1.4683579806221312
3,0.4218071563906213,0.4367044661698092,0.0,0.0
3,0.4229056112421384,0.0,0.0,-1.6063344594594593
3,0.4232026336477988,0.0,0.0,-1.533567057623661
3,0.4245153480560321,0.0,0.0,-1.684086852718928
3,0.4270841556801137,0.4759551713432861,0.0,0.0
3,0.4282422225965858,0.0,0.0,-1.3968820572594147
3,0.4288689072327044,0.0,0.0,-1.291107853136154
3,0.429874213836478,0.0,0.0,-1.2181922488526258
3,0.4303311713836478,0.0,0.0,-1.1539711881693009
3,0.4307881289308177,0.0,0.0,-1.062085670576236
3,0.4326159591194969,0.0,0.0,-0.9637780469148391
3,0.4332556996855347,0.0,0.0,-0.8500573686894435
3,0.4345351808176102,0.0,0.0,-0.738016318204997
3,0.4359862240467357,0.4255740282794833,0.0,0.0
3,0.437185534591195,0.0,0.0,-0.6520588985211622
3,0.4391047562893083,0.0,0.0,-0.5607661907190207
3,0.4417551100628931,0.0,0.0,-0.458901708312085
3,0.443603457803742,0.4182132653692614,0.0,0.0
3,0.446781643081761,0.0,0.0,-0.3866118476967526
3,0.4472744138312151,0.4554412241640864,0.0,0.0
3,0.4477332833346492,0.4988200186054845,0.0,0.0
3,0.4491098918449515,0.5416355197267215,0.0,0.0
3,0.4504865003552539,0.5827911534333734,0.0,0.0
3,0.4514042393621221,0.6254436938714987,0.0,0.0
3,0.4527808478724245,0.6695633765327655,0.0,0.0
3,0.4532397173758586,0.710155964956825,0.0,0.0
3,0.454616325886161,0.7522008133498619,0.0,0.0
3,0.4555340648930292,0.7948533537879872,0.0,0.0
3,0.4562635121855347,0.0,0.0,-0.3300890808261085
3,0.4568027041084059,1.2756158203350765,0.0,0.0
3,0.4569106734033315,0.8785924908092747,0.0,0.0
3,0.4575963050314466,0.0,0.0,-0.2484542325344203
3,0.4578284124101998,0.9841816707170579,0.0,0.0
3,0.4582872819136339,1.0681975763262275,0.0,0.0
3,0.4592050209205021,1.1521985996812316,0.0,0.0
3,0.4592108883647799,0.0,0.0,-0.1558771035186121
3,0.4595327848515265,1.3315552748103865,0.0,0.0
3,0.4600309860266835,1.379810771338165,0.0,0.0
3,0.4600334119496856,0.0,0.0,0.003644306157573246
3,0.4601227599273704,1.2157476852493925,0.0,0.0
3,0.4614993684376727,1.257051521403775,0.0,0.0
3,0.4617366173527731,0.0,0.0,0.0167383292383296
3,0.4617615795824923,1.4424442793697057,0.0,0.0
3,0.4619582379411068,1.554034344402032,0.0,0.0
3,0.4636685697266341,1.5142067263909451,0.0,0.0
3,0.4637937159548433,1.63889481793509,0.0,0.0
3,0.4641460298742139,0.0,0.0,0.1289487539487548
3,0.4653538722665194,1.674146041320392,0.0,0.0
3,0.4656291939685799,1.8500237769347463,0.0,0.0
3,0.466088063472014,1.934247165970739,0.0,0.0
3,0.4662716112733876,1.757702457332204,0.0,0.0
3,0.4670058024788822,1.9590679878979,0.0,0.0
3,0.4673117154811716,1.8836605651202636,0.0,0.0
3,0.4677195994842242,1.7190438178369418,0.0,0.0
3,0.4678401106669442,1.7987818082118232,0.0,0.0
3,0.4725122365200916,1.6888526848866707,0.0,0.0
3,0.4729711060235258,1.6479339270588185,0.0,0.0
3,0.4733461084905662,0.0,0.0,0.1242132901095174
3,0.4746560534591195,0.0,0.0,-0.1148250254971947
3,0.4748065840372622,1.5198274832027892,0.0,0.0
3,0.4751130110062894,0.0,0.0,-0.1827511473737884
3,0.4752654535406963,1.5808391931574093,0.0,0.0
3,0.4761831925475646,1.4771005314938368,0.0,0.0
3,0.4766420620509987,1.4348479516364077,0.0,0.0
3,0.4771009315544328,1.394077396256286,0.0,0.0
3,0.4775598010578669,1.3525658286375108,0.0,0.0
3,0.4784775400647352,1.2880679993663038,0.0,0.0
3,0.4798541485750375,1.2033997549495494,0.0,0.0
3,0.4803130180784716,1.139509617723431,0.0,0.0
3,0.4807718875819058,1.0977905666778325,0.0,0.0
3,0.4812307570853399,1.0558936726949573,0.0,0.0
3,0.4826073655956422,0.9928629856468925,0.0,0.0
3,0.4830662350990765,0.9286764435253128,0.0,0.0
3,0.4835251046025106,0.8876094832497299,0.0,0.0
3,0.4839839741059447,0.8459497131832237,0.0,0.0
3,0.4842521619496857,0.0,0.0,0.1347613694311813
3,0.4849017131128129,0.8027930363852445,0.0,0.0
3,0.4858194521196812,0.7565241081849199,0.0,0.0
3,0.4862783216231153,0.6764799041561496,0.0,0.0
3,0.4893986342464673,0.7172825804015117,0.0,0.0
3,0.493025746855346,0.0,0.0,0.1405277919428869
3,0.4957674921383649,0.0,0.0,0.2377485976542588
3,0.4968641902515723,0.0,0.0,0.3237060173380937
3,0.4975039308176101,0.0,0.0,0.3972144314125452
3,0.4984178459119498,0.0,0.0,0.4661285696073438
3,0.4993317610062894,0.0,0.0,0.52466853646099
3,0.500441515049416,0.0,0.0,0.6038509871057047
3,0.5043582940251573,0.0,0.0,0.8501211116777161
3,0.5049675707547171,0.0,0.0,0.7753612102668712
3,0.5055214586906804,0.0,0.0,0.6930804088822966
3,0.5060097102707823,0.7285259373953177,0.0,0.0
3,0.5092217967948214,0.67217893270234,0.0,0.0
3,0.5105729166666667,0.0,0.0,0.5910632330443657
3,0.5105984053051236,0.6290073736501958,0.0,0.0
3,0.5115161443119918,0.5867399115386012,0.0,0.0
3,0.512583529874214,0.0,0.0,0.51083630800612
3,0.5128927528222942,0.5457913892024178,0.0,0.0
3,0.5141828812893083,0.0,0.0,0.4142577129015814
3,0.5147282308360308,0.5019824976156388,0.0,0.0
3,0.5157822327044026,0.0,0.0,0.338674464558899
3,0.5166961477987423,0.0,0.0,0.2719833630800616
3,0.5171531053459121,0.0,0.0,0.2055392656807759
3,0.5189498302676248,0.4467142703214781,0.0,0.0
3,0.5196337320305481,0.0,0.0,0.1249453631529107
3,0.5235505110062895,0.0,0.0,-0.0602371239163685
3,0.5236810703054807,0.0,0.0,-0.1496526007139209
3,0.5237028301886794,0.0,0.0,0.046056964983852
3,0.5271177074287519,0.4581870000576087,0.0,0.0
3,0.5272061713836479,0.0,0.0,0.1185938296787361
3,0.5280354464356203,0.5008395404957335,0.0,0.0
3,0.5283028694968555,0.0,0.0,0.1903238143804189
3,0.5294120549459225,0.5452556280524621,0.0,0.0
3,0.529686798068284,0.0,0.0,0.3044820426895902
3,0.5303134827044026,0.0,0.0,0.4096634370219285
3,0.5303297939527909,0.5861297391178182,0.0,0.0
3,0.5313187893081762,0.0,0.0,0.4683516063233051
3,0.5317064024630931,0.628767397301778,0.0,0.0
3,0.531775746855346,0.0,0.0,0.5987697603263649
3,0.5323850235849057,0.0,0.0,0.54047679755227
3,0.5331466194968555,0.0,0.0,0.6669428862825098
3,0.5341842977816376,0.6703022804520793,0.0,0.0
3,0.5349744496855346,0.0,0.0,0.7588284038755742
3,0.5356067932422832,0.7540201689215862,0.0,0.0
3,0.5362950974974343,0.8094255609916381,0.0,0.0
3,0.5375048443701245,0.7217043687005003,0.0,0.0
3,0.539087067610063,0.0,0.0,0.8222590515043349
3,0.5418015315386437,0.6675654339110562,0.0,0.0
3,0.542719270545512,0.6235195424266928,0.0,0.0
3,0.5463983883647799,0.0,0.0,0.8563725603819949
3,0.5481109872108629,0.5759939938902745,0.0,0.0
3,0.5538402684186883,0.0,0.0,0.7939735557660095
3,0.5551087471382332,0.6831397128951799,0.0,0.0
3,0.5559944968553461,0.0,0.0,0.8971506884242739
3,0.5567912686508252,0.6475165571745265,0.0,0.0
3,0.5575481525157234,0.0,0.0,0.9864673635900056
3,0.5587362421383649,0.0,0.0,1.0947539520652736
3,0.5587797031657062,0.5887638981050993,0.0,0.0
3,0.5605640723270441,0.0,0.0,1.191085543090261
3,0.5614779874213838,0.0,0.0,1.265680775114738
3,0.5628488600628931,0.0,0.0,1.359789329423764
3,0.5641550316345061,0.5451450741643766,0.0,0.0
3,0.5642197327044026,0.0,0.0,1.4583439571647123
3,0.5656627457172181,0.4121797514930256,0.0,0.0
3,0.5661216152206521,0.4776562366170207,0.0,0.0
3,0.5665045204402517,0.0,0.0,1.54874745028047
3,0.5665804847240863,0.3719871236496623,0.0,0.0
3,0.5686979166666668,0.0,0.0,1.636186894441612
3,0.5697925712481251,0.5807001967231304,0.0,0.0
3,0.5707103102549933,0.6429154602617144,0.0,0.0
3,0.5716280492618617,0.7063163433821438,0.0,0.0
3,0.5720869187652957,0.7497247783130883,0.0,0.0
3,0.5730046577721639,0.791488104064829,0.0,0.0
3,0.5741481739565467,0.0,0.0,1.7116354132863574
3,0.5742727987421384,0.0,0.0,1.8036556603773592
3,0.5752990052893345,0.917830380708331,0.0,0.0
3,0.5754825530907082,0.8364909244920296,0.0,0.0
3,0.5771344833030712,0.9898395848453084,0.0,0.0
3,0.5781833278823489,0.944582649928233,0.0,0.0
3,0.578707750171988,0.8769853254725359,0.0,0.0
3,0.5791165487421385,0.0,0.0,1.6201810300866912
3,0.5806702044025158,0.0,0.0,1.52503505864355
3,0.5824980345911951,0.0,0.0,1.4430297042325353
3,0.5840175258545828,0.8484852772366587,0.0,0.0
3,0.5846522630278528,0.0,0.0,1.3448632257594526
3,0.5849352648614512,0.8071070298114487,0.0,0.0
3,0.5860623034591196,0.0,0.0,1.2514533401325862
3,0.5863118733717534,0.763935470759304,0.0,0.0
3,0.587341784591195,0.0,0.0,1.1536397246302914
3,0.5888954402515725,0.0,0.0,1.0700535441101486
3,0.5890650903923582,0.7235351114515476,0.0,0.0
3,0.5913594379095288,0.6810748001297262,0.0,0.0
3,0.5917895047169812,0.0,0.0,0.9697698878123412
3,0.5941126549301334,0.6325233061967785,0.0,0.0
3,0.5943789308176102,0.0,0.0,0.8053639724630299
3,0.5952513043167525,0.0,0.0,0.8932884428167456
3,0.596407002447304,0.595250080545533,0.0,0.0
3,0.6009956974816453,0.5518261432665001,0.0,0.0
3,0.6014944126235402,0.0,0.0,1.0031507248488387
3,0.6048889544025159,0.0,0.0,1.1026580826109134
3,0.6076034183310968,0.5146205078529231,0.0,0.0
3,0.6103724449685536,0.0,0.0,1.1721015152618932
3,0.6171479040025263,0.522136046206465,0.0,0.0
3,0.6185976808176101,0.0,0.0,1.230112187659358
3,0.6207270861293126,0.4702676698763972,0.0,0.0
3,0.623021433646483,0.4224720704362688,0.0,0.0
3,0.6253157811636536,0.3860880594714078,0.0,0.0
3,0.626692389673956,0.3423236906283406,0.0,0.0
3,0.6272798742138366,0.0,0.0,1.218626497960225
3,0.6317399542117315,0.3005150980201803,0.0,0.0
3,0.6332203223270442,0.0,0.0,1.1577893931667524
3,0.6355051100628932,0.0,0.0,1.0789456909739934
3,0.6367875187495067,0.2566316711437895,0.0,0.0
3,0.6373329402515725,0.0,0.0,1.015959650688425
3,0.638475334119497,0.0,0.0,0.9455634880163188
3,0.6405316430817611,0.0,0.0,0.8729442886282515
3,0.6421309944968555,0.0,0.0,0.7825407955124941
3,0.6427528222941503,0.2943780284587105,0.0,0.0
3,0.6469290487421385,0.0,0.0,0.721912521440824
3,0.6500947343490961,0.3314869292202127,0.0,0.0
3,0.6536920204402517,0.0,0.0,0.6681285058643556
3,0.6556112421383649,0.0,0.0,0.6098849439061711
3,0.6565251572327045,0.0,0.0,0.5409708057113725
3,0.6574390723270441,0.0,0.0,0.4735386919938813
3,0.6592669025157234,0.0,0.0,0.3972144314125452
3,0.661107602431515,0.3560277663390079,0.0,0.0
3,0.6622044867475293,0.0,0.0,0.2828868288773956
3,0.6647503930817611,0.0,0.0,0.1348960989291185
3,0.665347952951137,0.0,0.0,0.1947470874357675
3,0.6716616010104999,0.3549741027440953,0.0,0.0
3,0.6738895440251573,0.0,0.0,0.335710415604284
3,0.674727299528302,0.0,0.0,0.2724773712391641
3,0.6798299921383649,0.0,0.0,0.1655246047934735
3,0.6822061713836479,0.0,0.0,0.0842108618052019
3,0.6835922080997869,0.3855318352219745,0.0,0.0
3,0.6848565251572328,0.0,0.0,-0.0039201937786836
3,0.6866843553459121,0.0,0.0,-0.1155660377358485
3,0.6887080244833783,0.0,0.0,-0.2125327821082532
3,0.6903222941501541,0.3995409971430339,0.0,0.0
3,0.6925105640723271,0.0,0.0,-0.325643007394186
3,0.6959758254716982,0.0,0.0,-0.3632287948325681
3,0.6973582932028106,0.3815285088514737,0.0,0.0
